topic	year	vocabulary	man_woman	man_leader	man_manager	man_father	man_mother	man_strong	man_weak	woman_woman	woman_leader	woman_manager	woman_father	woman_mother	woman_strong	woman_weak	he_woman	he_leader	he_manager	he_father	he_mother	he_strong	he_weak	she_woman	she_leader	she_manager	she_father	she_mother	she_strong	she_weak
Business	1999	28201	0.889280054069	0.314629868389	0.263304508777	0.616756439687	0.667365651762	-0.0300149344873	-0.18117157561	1.0	0.248099835835	0.229690013155	0.56921710911	0.668622285848	-0.0505410147353	-0.21561364237	0.235556286838	-0.0710172076621	-0.0159257936075	0.445226878181	0.386470388498	0.124267085282	-0.00674416447308	0.368931374771	-0.149606090258	0.00246165620938	0.420864946236	0.470106863576	0.140733675859	-0.0151129182679
Business	2000	28844	0.866003971749	0.265284081311	0.290480475268	0.647071773365	0.663597857136	-0.0554196555138	-0.191095734063	1.0	0.190428101521	0.282545365657	0.596126234187	0.648180635873	-0.0554095762848	-0.264393486657	0.262555206322	0.00451605062813	-0.0538367502581	0.405370603261	0.370483026117	0.087078188582	0.0636639857683	0.41512219857	-0.0472025406044	0.0197567143241	0.419664335585	0.460254076716	0.0999828355115	0.0215788283307
Business	2001	29455	0.850354072546	0.273359204664	0.291593825834	0.65723696189	0.690074108229	-0.0183444470765	-0.122848559857	1.0	0.202699546011	0.305147389566	0.562609464004	0.686812262672	-0.00699248969624	-0.124601355527	0.197089636364	-0.115281860296	-0.0729490824643	0.41393476864	0.312465142101	0.191474682326	0.0562291802998	0.374505452637	-0.178653835796	-0.0552723118656	0.3561327581	0.429323670907	0.103069656636	0.0170519228128
Business	2002	30339	0.844525507577	0.314337122459	0.291288318642	0.634844631972	0.622098083405	-0.0177362867501	-0.210900406682	1.0	0.306316126788	0.262063173477	0.651135085374	0.678583924104	-0.0750192450207	-0.258123289498	0.235745863343	-0.0511715481262	-0.0516322558308	0.374194050541	0.301972422114	0.215748893374	0.0349873147459	0.394522252482	-0.114570049421	-0.0597104333218	0.378573986777	0.379932563663	0.15619681046	-0.00688616985715
Business	2003	30350	0.867987806629	0.232275230781	0.232995586467	0.610334689546	0.618440593395	-0.0940579904621	-0.20341452965	1.0	0.159505040721	0.231140662152	0.619462301557	0.685771992912	-0.151045026814	-0.291297142235	0.241474393227	-0.0948092962453	-0.0829721360112	0.324076315454	0.274148075463	0.205968904411	0.0490756014509	0.414181338613	-0.159941259159	-0.0650282543973	0.323673286242	0.435067259197	0.0854481913573	-0.0502226000092
Business	2004	29286	0.83148780562	0.288936672184	0.231263870936	0.550894653987	0.548772449686	0.0205823167403	-0.0601897230904	1.0	0.162740572674	0.212940058354	0.563435130461	0.646888531255	-0.0975795163409	-0.141794535287	0.26632869155	-0.126594090016	-0.0869845287322	0.435866840801	0.292269760137	0.0735011511705	0.0429395618555	0.423105749477	-0.2032445132	-0.0373897431389	0.402916340275	0.409830638864	-0.031454616629	-0.0554248827796
Business	2005	30988	0.846623788242	0.294022935604	0.277135985322	0.639136701268	0.610714631508	-0.0655982036585	-0.150900003399	1.0	0.219366945883	0.182177412677	0.611433882092	0.694215413401	-0.0910818164307	-0.206808495708	0.217772964822	-0.052469851736	-0.0394939481434	0.394990387093	0.296259000323	0.13302120883	0.0397772247073	0.394495060635	-0.112609535954	-0.0276661855096	0.38216265248	0.45869968528	0.0605945427314	-0.0323631187184
Business	2006	31831	0.846198649649	0.256797084473	0.209342512919	0.580901744864	0.60098859321	-0.051599492637	-0.205820255753	1.0	0.162167830695	0.159671964807	0.556963449328	0.640411342278	-0.0648634738121	-0.201877751028	0.245533165083	-0.0668169885678	-0.0184155085135	0.344000920569	0.326855999721	0.126320409082	0.10071720875	0.405422341624	-0.131517437397	-0.00337222823915	0.321941257742	0.436661571895	0.0807069810836	0.0644384117138
Technology	1987	8048	0.943162991784	0.884163104027	0.724475152736	0.92872615955	0.926773855505	0.893334091633	0.929125174708	1.0	0.897406702429	0.738729730651	0.941032813817	0.955967873931	0.921710372994	0.93964119857	0.461168168267	0.37803182953	0.249703446551	0.446369614193	0.412369816827	0.438621974612	0.518853346938	0.613545667873	0.506024017237	0.344834832381	0.593169630554	0.549549986534	0.577106202869	0.664908252855
Technology	1988	9623	0.896386365333	0.853515308412	0.551350978904	0.912120191454	0.942027076166	0.81948812853	0.880021110605	1.0	0.736596317772	0.429940182341	0.892266925258	0.926972131415	0.665329132444	0.819535003776	0.427343200736	0.261903039399	0.0812456080512	0.451197105371	0.419107809379	0.426621619906	0.344655285392	0.539025203843	0.273579434599	0.134520370603	0.537981897408	0.494011253781	0.428690017165	0.413748318301
Technology	1989	9623	0.896386365333	0.853515308412	0.551350978904	0.912120191454	0.942027076166	0.81948812853	0.880021110605	1.0	0.736596317772	0.429940182341	0.892266925258	0.926972131415	0.665329132444	0.819535003776	0.427343200736	0.261903039399	0.0812456080512	0.451197105371	0.419107809379	0.426621619906	0.344655285392	0.539025203843	0.273579434599	0.134520370603	0.537981897408	0.494011253781	0.428690017165	0.413748318301
Technology	1990	9737	0.922204538194	0.58219716098	0.542242887408	0.889437703777	0.896730509757	0.774232412316	0.724946455995	1.0	0.653051865002	0.600984493585	0.834411294689	0.89657807923	0.795771422571	0.858154306102	0.328440769654	0.168906938421	0.131625459855	0.500000566508	0.511719950422	0.485375808737	0.378380113663	0.410057129814	0.0993503344059	0.187593189325	0.534417064405	0.587898822668	0.550167774962	0.462521374452
Technology	1991	9566	0.903554930782	0.562605236267	0.286370342476	0.900640319916	0.894382546617	0.764847288877	0.759520847122	1.0	0.646609152513	0.411881039273	0.945193508468	0.857406565592	0.787517819649	0.830385078197	0.436216616057	0.0951156543963	0.120937470984	0.432843390515	0.344534617977	0.495038585297	0.33515688901	0.595383623675	0.117360573456	0.0779975999359	0.557645638472	0.461747842751	0.601944501916	0.430773465248
Technology	1992	9786	0.948275174714	0.736450438212	0.605215134052	0.923979460139	0.918043511142	0.803585115882	0.802878741836	1.0	0.756168032037	0.585797566486	0.935470769516	0.961845240371	0.801224718109	0.859212877076	0.437611253209	0.222752604496	0.118887509712	0.426596606955	0.436695564452	0.452997459792	0.277182038191	0.54023819389	0.248352307026	0.107831439945	0.507953227173	0.545063617358	0.513957184201	0.378468991357
Technology	1993	11221	0.932153741117	0.687887483993	0.516749477992	0.87260877246	0.874192107615	0.565623435922	0.747647489995	1.0	0.756364466246	0.611187698799	0.864118246524	0.910287180649	0.615467758166	0.840559462722	0.359964355072	0.188060734219	0.0394500418767	0.424992058847	0.400511794465	0.360502680376	0.334203269271	0.484443714587	0.19444040856	0.0515635139228	0.489100299367	0.515771186651	0.360228484853	0.39131064935
Technology	1994	11231	0.896611922677	0.432560165877	0.42516173756	0.916306130326	0.900000283219	0.422002689859	0.725074323476	1.0	0.430068087637	0.368148451668	0.918437607259	0.916863356394	0.408980916682	0.777607311966	0.37760434275	-0.0463221536908	0.0241745772376	0.478059648442	0.433236811563	0.433975003832	0.38520456432	0.50255742227	-0.1418385155	0.0378381338837	0.545454160006	0.524594867939	0.353491584505	0.372084235456
Technology	1995	12614	0.880446447352	0.337099382053	0.374133377942	0.786482041396	0.813085550292	0.112177816676	0.496806528733	1.0	0.467785048444	0.385427901478	0.856940754301	0.880878530475	0.224415347952	0.608031489514	0.371722553764	0.0717082386071	0.0834079376219	0.402758738251	0.394118586191	0.361399559852	0.205573536131	0.469481821248	0.0501243753471	0.0734563357579	0.471408903573	0.489721843114	0.204946173945	0.2736406003
Technology	1996	13951	0.935425981368	0.404719572228	0.28262927326	0.841605594248	0.865955556291	0.223398843407	0.279449840429	1.0	0.349984512741	0.306224545829	0.842277492872	0.907641395445	0.154557529346	0.366126411526	0.443143160908	0.171387542869	0.00868677223349	0.492161625436	0.487123019311	0.356899832882	0.194712170828	0.623331124029	0.125902413257	0.065504159092	0.572178979383	0.631432547017	0.229709948102	0.155022079317
Technology	1997	14440	0.927052174138	0.266353433903	0.312950575362	0.83171479481	0.820696045227	0.0701192337564	0.345231432467	1.0	0.318912435317	0.324875939928	0.79348702743	0.810888709049	0.165655666322	0.442215574901	0.418784236789	0.0108441995211	0.0495078556007	0.479803867081	0.416981574026	0.153738407055	0.276576384497	0.537739770698	-0.0986985754055	0.0305241144569	0.531964428907	0.540229461774	-0.0128465644099	0.20041860956
Technology	1998	18757	0.915847464471	0.193972793075	0.118248774707	0.643140124314	0.766172624783	-0.0343693038822	-0.0626434532213	1.0	0.151337739319	0.125774471984	0.676487633399	0.80221402303	-0.108009963874	-0.0609502172409	0.347609576697	-0.0166221552921	-0.0467101314035	0.454923504421	0.366509669169	0.181284211141	0.0973655525666	0.545498644336	-0.131622103333	-0.0797795611825	0.482456874605	0.496299357158	-0.00354337975401	-0.00627589451683
Technology	1999	22304	0.888076002712	0.277205640317	0.134686489142	0.662527192687	0.738089074994	-0.130503791713	-0.0684668063414	1.0	0.281395243284	0.165430430805	0.676741718904	0.793872248183	-0.109274768467	0.0132772056354	0.271087257999	-0.0400327884834	-0.023472155683	0.39849982751	0.392932697255	0.233034481582	0.0231895874528	0.420265616688	-0.131730250389	-0.0166213782987	0.450087829829	0.520419560489	0.0902490385855	-0.0523280975789
Technology	2000	25289	0.918715405479	0.0897969634154	0.0780872065703	0.639815640428	0.693431823788	-0.106457031232	-0.0549002801802	1.0	0.0895405817629	0.0772902534259	0.680782608637	0.758995641876	-0.0971161830938	-0.0549008291029	0.315516868732	-0.0622267739625	-0.162033550595	0.411679271617	0.402908578347	0.19139754326	0.178864969925	0.445878943946	-0.0952720850869	-0.0816879045358	0.371702746337	0.479119416065	0.117672265475	0.159941300404
Technology	2001	24743	0.916799915823	0.131277009958	0.13660397458	0.712637703809	0.764790727243	-0.0403062079408	-0.103984357423	1.0	0.136274551658	0.134819766767	0.704731396304	0.772029338366	-0.00148162490894	-0.0989385051982	0.286208839439	-0.123493863168	-0.096404546413	0.438575174865	0.413708195643	0.193276802939	0.0511373878855	0.411279292802	-0.202085764111	-0.106557519394	0.422080774484	0.492900457936	0.0798946507094	-0.0447228473665
Technology	2002	22911	0.895150796746	0.309091571889	0.194057547564	0.651857017117	0.659635644454	-0.0456668408734	-0.214727247011	1.0	0.241046591442	0.242618143419	0.681190517558	0.707383681102	-0.0940258953225	-0.273323684605	0.30657445662	-0.0996717322991	-0.0547281155179	0.37845292971	0.398720955905	0.212486927142	0.0141617731264	0.452484387477	-0.209872157547	-0.0560535871616	0.404913444851	0.456205289077	0.0931257069234	-0.137914316881
Technology	2003	23581	0.920953128971	0.179771463033	0.156404464588	0.668217475951	0.687556520219	0.0876724114703	-0.0832514192451	1.0	0.232396492342	0.260815348954	0.730348947653	0.742244780227	0.0786525124082	-0.102527926076	0.23966942476	-0.122834635651	-0.087714828786	0.356611943933	0.382545390055	0.283704672405	0.112088250308	0.390184415069	-0.235929972051	-0.0858693906044	0.398832612721	0.507685993037	0.196393159549	-0.00777551570749
Technology	2004	23418	0.883946165283	0.0948767203603	0.0873069947438	0.590446025252	0.664368097281	-0.157470779343	-0.0513259896286	1.0	0.111420357591	0.144684602033	0.666282133278	0.730341880366	-0.0640422004138	-0.00651074464467	0.326036384206	-0.124037391989	-0.0553667061002	0.405170197535	0.399729985152	0.220241429302	0.185572725977	0.464296925739	-0.27696538874	-0.0656056713275	0.409255283403	0.504964272476	0.112582689282	0.121934237789
Technology	2005	20496	0.900361740353	0.166178003275	0.0467422449191	0.679853608384	0.74223562554	-0.0351966815504	0.141772734365	1.0	0.159339387642	0.010908718097	0.719647105253	0.798384972821	-0.0685752197825	0.116140773906	0.330439777662	-0.0755557246656	-0.0507433420452	0.407597599029	0.43896219907	0.251029303898	0.232666767899	0.529822861862	-0.165920063317	-0.109145748308	0.444472683819	0.563138073169	0.0891801920124	0.0968878160702
Technology	2006	22377	0.892902695415	0.246944336719	0.105815497801	0.731915678502	0.769544646218	0.002089402744	0.0146580746982	1.0	0.110217559721	0.0651991142158	0.717480271445	0.782216050145	-0.0148613754835	0.0365651287411	0.339162742734	0.0110179702199	-0.0584973683007	0.389642341502	0.355065296903	0.212212155121	0.0992345172481	0.490111107536	-0.0891043743568	-0.0422266892392	0.43479915735	0.483310577807	0.125121385255	0.0935467410794
Health	1987	17328	0.899778353263	0.350258422788	0.285764526108	0.773192353513	0.824340976621	0.107502078697	0.125364453367	1.0	0.298666659364	0.257642699033	0.695305717627	0.774798992422	0.13557298153	0.0768219024047	0.434151598303	0.101015480087	0.196755012769	0.538434707037	0.465077385001	0.320981515582	0.211800024147	0.652272170231	0.0479031574474	0.145177026146	0.586404450588	0.645985327729	0.294782574168	0.198104048409
Health	1988	17520	0.913039608049	0.336489191869	0.197709488474	0.786753616423	0.862888353614	0.136910159417	0.18350567294	1.0	0.128027938848	0.0673969113887	0.61990806631	0.785307830187	0.1707072017	0.186399449327	0.444212716626	0.0561901468094	0.0862820183581	0.471784270343	0.478897936874	0.356129653515	0.119489546284	0.654494677248	0.0369366028099	0.0779934063851	0.548166352074	0.661233299731	0.263332594926	0.180656240133
Health	1989	17520	0.913039608049	0.336489191869	0.197709488474	0.786753616423	0.862888353614	0.136910159417	0.18350567294	1.0	0.128027938848	0.0673969113887	0.61990806631	0.785307830187	0.1707072017	0.186399449327	0.444212716626	0.0561901468094	0.0862820183581	0.471784270343	0.478897936874	0.356129653515	0.119489546284	0.654494677248	0.0369366028099	0.0779934063851	0.548166352074	0.661233299731	0.263332594926	0.180656240133
Health	1990	17545	0.906064849046	0.350057106728	0.0321458166234	0.759291564378	0.801271323951	0.147549290419	0.242180661757	1.0	0.265517854226	-0.0692277385302	0.672807309786	0.801931255182	0.0756303127182	0.171152286668	0.455029024164	0.100661658856	0.0466789362367	0.548879529926	0.55881984852	0.187824532109	0.0898855621515	0.620361584822	0.0791779085336	-0.00951614253654	0.594496342519	0.673121478702	0.137223615055	0.139566765206
Health	1991	17435	0.904467086825	0.236030503513	0.164042628663	0.771370760844	0.795537181219	0.183410198628	0.244968486528	1.0	0.117092035527	0.0848130725837	0.731782353107	0.78722532657	0.10060421681	0.0739442328659	0.445565578235	-0.00333617625312	0.096583012622	0.413783525144	0.399530207416	0.157592716809	0.148722618568	0.612504385281	-0.0581782128326	0.0732581340957	0.532794823322	0.597240716594	0.125249308047	0.146057357994
Health	1992	17116	0.930088190905	0.281701320845	0.270723488533	0.774767917869	0.823145740255	0.16004631472	0.269907041578	1.0	0.196691881145	0.162655715837	0.721936616132	0.806974154084	0.10968514788	0.212088528328	0.443624997094	0.0685214563815	0.102275279542	0.465315832188	0.517926333455	0.205802906768	0.222865332834	0.618577920066	-0.0189025363259	0.0558409264314	0.471859623872	0.61800435987	0.167779340045	0.264940678052
Health	1993	19164	0.893757780056	0.246784734328	0.249569613549	0.698109957603	0.792882153546	0.115348179297	0.19219438222	1.0	0.204467394671	0.202265770118	0.694486933309	0.806294653413	0.0405670350334	0.0767845122596	0.376959935417	-0.0717064921461	0.0214745546326	0.442499180375	0.415559647709	0.112167686648	0.110216321738	0.536210513337	-0.0700499579476	-0.0147119045372	0.447459298529	0.472966669054	0.0883676865877	0.105248494807
Health	1994	19642	0.864618051308	0.385211916786	0.0857822553256	0.724450310263	0.723345620427	0.097560095791	0.0909510269969	1.0	0.279939512714	0.142574030846	0.730824824247	0.756350092047	-0.0292217226689	-0.0328069275171	0.332585702667	0.232370564723	0.0829728659347	0.401398745191	0.439863020076	0.137875016469	0.0987015328257	0.510756205054	0.0513915038446	0.125336088601	0.477253808384	0.581710449666	0.00389326120414	0.0465461257027
Health	1995	18128	0.906261518141	0.253360491777	0.0863112373029	0.707137125774	0.755892196138	0.270187045698	0.211872512579	1.0	0.0865986472961	0.116481894057	0.672934040109	0.754724458286	0.251495514097	0.180475812494	0.41134229885	0.105493524805	0.0022112627217	0.398883026973	0.396689561393	0.171006832142	0.212855309459	0.580765557312	-0.0571122786999	0.03556484184	0.466083910798	0.535990716164	0.0948039101178	0.173812349094
Health	1996	17403	0.916273939013	0.355028541264	0.224018842295	0.706547558244	0.747611120224	0.134175098965	0.219030908884	1.0	0.219643136602	0.157058374193	0.698102855022	0.784495155775	0.157758116128	0.248078637148	0.486778969835	0.180054914204	0.0345744644011	0.449188714305	0.559078773465	0.342866420094	0.14847799281	0.562596324781	0.0736495587256	0.0345948068554	0.480879215571	0.65800468712	0.272720956889	0.162723217925
Health	1997	17444	0.90903559103	0.230139575817	0.183987212089	0.804756783176	0.8353531704	0.103106120005	0.33555643439	1.0	0.0515821648975	0.0906136951223	0.669885777738	0.803461870958	0.1310142698	0.319553571557	0.443651708014	0.0895704972485	0.0759110586181	0.496422430781	0.470277620983	0.221263192718	0.219606713194	0.615571323121	-0.0689117455038	0.0544907276452	0.552956952189	0.659949523132	0.116008017033	0.279723361257
Health	1998	18055	0.905912071868	0.305667181951	0.141624178817	0.699501264288	0.727211882087	0.158291489718	0.156427546441	1.0	0.166392458376	0.0634140087265	0.683182477385	0.783102818223	0.135233377501	0.143998258936	0.476882759172	0.1054154033	0.0133400564934	0.500362991195	0.538322217567	0.214726601067	0.192957153746	0.618938599076	0.0326431067888	-0.00321749798412	0.541696113595	0.658268512114	0.165891530609	0.163815938787
Health	1999	18907	0.912289477682	0.363036460016	0.237633476199	0.754128510881	0.720408594855	-0.0572163206716	0.272764595326	1.0	0.176617198381	0.214785776437	0.711967402184	0.773704420626	-0.0380022619215	0.280866254046	0.410255326438	0.0704905531332	0.0596512406645	0.443802461014	0.475497299111	0.156352609057	0.17798613043	0.552975075724	-0.0462320785603	0.0568377970009	0.479325325803	0.603403374723	0.0796609381697	0.229621456029
Health	2000	18849	0.912260688749	0.257595187854	0.0350188777447	0.780430441924	0.766424695776	0.122443267069	0.334756518958	1.0	0.135912112681	0.0174111725409	0.708055926574	0.779172010452	0.0872003536543	0.249493372972	0.36329676568	0.0369754457543	-0.00234435909616	0.467636441692	0.409465286793	0.0830446670551	0.186961434028	0.517909439452	-0.0821856884071	-0.0325793616117	0.508401644429	0.583604905542	0.0433885882143	0.219626605521
Health	2001	23889	0.88259371216	0.316384642797	0.129907836838	0.733838829399	0.717942396229	0.026232565333	0.0899172739345	1.0	0.158112528763	0.116188932134	0.679953459416	0.777169400748	-0.0335902253445	0.048655739398	0.298368632124	-0.000421212063899	0.04788491619	0.438831516315	0.444512335468	0.180234227622	0.1707390081	0.532344558903	-0.137976284639	0.0165321783819	0.49385156896	0.639323410352	0.0462317329131	0.11667689224
Health	2002	22337	0.854920453822	0.24722226711	0.120864318552	0.753666518319	0.761919968975	0.046959201024	0.112184076228	1.0	0.00956536889224	0.0128342670864	0.595364890758	0.757465137125	0.0941836751786	0.156276310416	0.386564935165	0.0214904690154	0.0574068826838	0.493369597087	0.448302889877	0.193147650326	0.125328837437	0.594876746431	-0.134714272477	0.00664173271047	0.475155505035	0.595230457788	0.150765469729	0.202364430371
Health	2003	22861	0.876142115653	0.209674697723	0.193342326948	0.770693681386	0.738612924288	0.0113185222272	0.103186849834	1.0	0.0496406264906	0.176813138825	0.678578685011	0.762854560477	-0.0627476781697	0.0381874234088	0.269690465738	0.0132013542008	0.0677112315941	0.439236656275	0.412111414146	0.111690440561	0.179618019569	0.495659695378	-0.103040264215	0.0642658407864	0.426838335152	0.554276982231	0.0430534692497	0.157151548087
Health	2004	22496	0.921419173677	0.301350933811	0.116265186863	0.761446337099	0.75671323525	0.0567095413091	0.194704157236	1.0	0.130408206805	0.0291006541351	0.714543503025	0.806820337403	0.017994842921	0.152249101429	0.345789643027	0.0794272727812	-0.0691242296059	0.408483377543	0.458523702363	0.132395706912	0.199847414514	0.537618790259	-0.0739783309154	-0.0706597973368	0.449736742273	0.602764538388	0.0613951654505	0.176799104855
Health	2005	21214	0.897701628067	0.231512248606	0.147645902074	0.736899909649	0.752817524989	0.0664971203779	0.350504008522	1.0	0.0947275390013	0.0959647404948	0.673406047691	0.796317608066	-0.0200713275069	0.270499832827	0.340126583782	-0.0620432376343	-0.0431404805813	0.509509183314	0.460486142451	0.0893038849704	0.245458513663	0.539714825221	-0.175055473429	-0.0513402970951	0.497946642985	0.60926900489	0.0294474088709	0.248739409088
Health	2006	21995	0.903197707038	0.230994840889	0.117030547476	0.765335532311	0.775113692145	0.0117851680068	0.144009696075	1.0	0.150246034234	0.0831048018378	0.74970579593	0.825856460977	-0.000687087159779	0.133724765552	0.383130900117	-0.0520606614106	0.0047704956453	0.457470546158	0.471950402113	0.160325149145	0.279671889417	0.515563126974	-0.187824777928	-0.00849797996973	0.47535887778	0.618155378021	0.0882291673326	0.210985695606
Science	1987	11591	0.945850131237	0.682676671746	0.571081064381	0.869301777023	0.84132816682	0.820136183378	0.617522028075	1.0	0.674858992526	0.556231023202	0.892370723002	0.848999780655	0.837319021195	0.642601397975	0.495278119014	0.25587666938	0.237737942305	0.474057942212	0.575764599315	0.43732825789	0.200975214848	0.593019725893	0.253533784645	0.262746972432	0.541394300709	0.698019995684	0.469843444067	0.244878738804
Science	1988	10893	0.929364086308	0.755584805973	0.548715957728	0.853334757923	0.901766758724	0.727271332879	0.623194595793	1.0	0.604771974758	0.473517878211	0.837371892186	0.904313420581	0.744880067396	0.695151123507	0.554855175809	0.345838402566	0.162640350514	0.426548707464	0.502387475067	0.544925409424	0.242546463893	0.637737252953	0.3588313756	0.186752124016	0.509962907173	0.591377150009	0.619759820161	0.323444212832
Science	1989	10893	0.929364086308	0.755584805973	0.548715957728	0.853334757923	0.901766758724	0.727271332879	0.623194595793	1.0	0.604771974758	0.473517878211	0.837371892186	0.904313420581	0.744880067396	0.695151123507	0.554855175809	0.345838402566	0.162640350514	0.426548707464	0.502387475067	0.544925409424	0.242546463893	0.637737252953	0.3588313756	0.186752124016	0.509962907173	0.591377150009	0.619759820161	0.323444212832
Science	1990	10947	0.961570062559	0.685527102823	0.524142570544	0.830510381274	0.875538326785	0.785889511183	0.723942753127	1.0	0.763267059008	0.60487269479	0.862027764948	0.911485512688	0.803706921079	0.772702966916	0.556301645801	0.350964203098	0.134161625021	0.535902304901	0.619605837203	0.461125489117	0.310221556272	0.633207212106	0.38832626591	0.178100429488	0.607087146463	0.671499533221	0.527441442041	0.377795666622
